class,pairs,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17
1,qid:497,2,0,2,1,0,2,0,0,0,1,6,21,7,10,3,1.8,3
0,qid:498,0,2,0,1,2,1,0,0,1,1,7,20,5,10,2,1.9,2
1,qid:498,3,0,0,1,0,2,0,0,0,1,2,10,1,4,1,2.5,4
1,qid:499,0,0,0,1,1,3,0,1,1,1,3,13,2,6,2,1.8,3
0,qid:499,0,0,0,0,1,6,0,1,0,5,1,17,3,10,1,3.1,5
0,qid:500,1,0,0,0,1,2,0,1,0,1,9,20,5,7,2,2.4,3
1,qid:500,1,0,0,0,1,2,0,0,1,0,5,14,4,7,2,2,3
1,qid:1001,0,0,0,1,1,2,0,2,0,0,4,12,2,4,1,1.5,2
0,qid:1001,0,1,1,2,0,0,0,1,0,0,5,12,2,5,1,1.8,2
1,qid:1002,1,0,1,0,0,1,0,0,0,0,2,6,1,2,0,1.5,2
0,qid:1002,1,0,1,2,2,4,0,0,0,0,7,19,0,7,2,1.7,3
1,qid:1003,0,0,0,0,2,1,0,0,0,0,5,11,0,4,1,2.3,3
0,qid:1003,0,0,0,0,2,5,0,0,0,1,5,13,0,5,2,1.4,2
1,qid:1004,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
0,qid:1004,0,1,0,0,2,5,0,1,0,1,7,17,0,7,3,1.7,3
0,qid:1005,0,0,1,0,2,4,0,0,0,1,7,17,0,7,2,2.7,4
1,qid:1005,0,0,0,0,3,3,0,0,0,4,1,11,0,3,1,1.7,2
1,qid:1006,1,0,1,0,1,3,0,0,0,1,4,14,3,6,2,2.7,3
0,qid:1006,0,0,0,0,1,5,0,1,1,1,2,11,0,4,2,1,1
1,qid:1007,0,0,0,1,0,1,0,0,0,0,2,4,0,1,1,1,1
0,qid:1007,0,0,0,0,1,2,0,0,0,0,3,6,0,1,0,1,1
1,qid:1008,0,0,2,1,1,1,0,0,0,1,4,12,2,5,2,1.8,3
0,qid:1008,1,1,0,1,3,4,0,0,0,0,9,22,1,8,5,2.4,3
0,qid:1009,0,0,2,0,1,1,0,0,0,1,4,10,1,3,2,1.3,2
1,qid:1009,0,0,0,0,1,1,0,0,0,1,3,7,1,2,2,1.5,2
1,qid:1010,0,0,0,0,2,1,0,1,0,0,3,7,0,3,2,1.3,2
0,qid:1010,1,1,0,1,3,1,0,1,0,0,6,14,0,7,2,1.4,2
0,qid:1011,0,1,0,2,4,3,0,1,0,0,5,17,1,9,4,2.4,4
1,qid:1011,0,0,1,0,0,5,0,0,0,1,2,9,0,3,2,1,1
0,qid:1012,0,0,1,3,1,2,0,0,0,0,8,19,1,8,2,2.3,4
1,qid:1012,1,0,0,1,2,6,0,0,1,0,6,20,3,9,2,2.1,4
1,qid:1013,0,0,0,0,1,1,0,0,0,0,3,5,0,0,1,0,0
0,qid:1013,1,0,0,0,0,0,0,0,0,0,3,6,0,1,0,1,1
1,qid:1014,1,1,0,1,0,6,0,1,0,1,6,18,1,9,4,1.2,2
0,qid:1014,2,0,1,0,2,6,0,0,0,1,8,21,1,10,5,1.6,3
1,qid:1015,0,0,0,0,2,0,0,0,0,0,1,3,0,0,1,0,0
0,qid:1015,0,0,0,0,2,2,0,0,0,0,4,9,1,5,2,1.6,3
0,qid:1016,1,0,2,1,1,4,0,0,0,1,4,17,2,8,2,1.8,2
1,qid:1016,0,0,0,2,1,2,0,1,0,0,5,12,1,5,1,2,3
0,qid:1017,1,0,0,2,1,4,0,1,0,0,7,17,1,7,2,2.7,4
1,qid:1017,1,0,0,2,0,1,0,1,1,0,4,15,4,5,1,2.6,4
0,qid:1018,0,0,1,0,3,3,0,0,0,0,6,14,0,6,2,1.5,2
1,qid:1018,1,0,0,0,0,5,0,0,0,1,4,12,1,4,3,2.3,3
0,qid:1019,1,0,0,0,1,2,0,0,0,1,4,11,1,4,1,2,3
1,qid:1019,1,0,1,0,0,4,0,0,0,0,3,9,0,4,1,1.8,3
1,qid:1020,0,0,0,0,1,1,0,1,0,1,2,7,1,3,1,1,1
0,qid:1020,0,2,0,1,0,1,0,1,0,1,5,13,1,5,2,2.2,3
1,qid:1021,0,0,0,1,1,2,0,1,0,0,4,10,1,5,1,1.2,2
0,qid:1021,0,1,1,2,3,3,0,0,0,0,7,18,1,9,4,1.4,3
0,qid:1022,0,2,0,0,0,1,0,1,0,1,4,11,1,4,2,2,3
1,qid:1022,1,0,0,0,1,2,0,0,1,0,2,7,0,5,2,2.2,4
0,qid:1023,0,0,1,0,2,2,0,0,0,0,8,18,1,7,1,1.7,2
1,qid:1023,0,0,1,0,1,3,0,0,0,0,5,14,3,6,2,1.5,2
0,qid:1024,1,0,1,2,2,0,0,0,0,1,4,12,0,4,3,2,2
1,qid:1024,1,0,1,0,0,3,0,0,0,0,2,9,2,4,0,1.8,3
0,qid:1025,0,0,0,0,1,2,0,0,0,1,2,7,1,2,1,1.5,2
1,qid:1025,0,0,0,1,1,1,0,0,0,1,1,5,0,1,1,1,1
0,qid:1026,0,0,1,0,1,5,0,0,0,2,10,20,1,7,3,1.4,3
1,qid:1026,0,0,0,1,2,3,0,0,0,1,6,13,0,4,2,1.8,3
1,qid:1027,1,0,0,1,0,5,0,0,0,0,5,13,1,5,1,2.4,3
0,qid:1027,1,0,0,0,0,2,0,0,0,2,5,10,0,3,1,1.3,2
1,qid:1028,1,0,0,0,1,4,0,0,0,2,4,12,0,5,2,2,3
0,qid:1028,0,0,0,0,1,3,0,1,0,1,7,15,2,5,3,1.8,2
0,qid:1029,0,0,0,1,2,2,0,0,0,2,4,12,1,4,4,1,1
1,qid:1029,0,0,0,0,1,2,0,0,1,0,2,6,0,2,1,1.5,2
1,qid:1030,0,0,0,2,1,1,0,0,0,0,4,9,1,3,0,2,3
0,qid:1030,0,1,0,0,0,2,0,0,1,0,4,11,3,5,1,1.4,2
1,qid:1031,0,0,0,0,1,1,0,0,0,0,2,4,0,2,0,1.5,2
0,qid:1031,0,0,0,0,2,2,0,0,0,1,4,9,0,3,1,2,3
0,qid:1032,1,0,0,1,3,1,0,0,0,1,6,14,1,5,1,2,2
1,qid:1032,0,0,0,0,1,2,0,0,0,1,1,5,0,2,1,1.5,2
0,qid:1033,1,1,2,3,0,1,0,0,0,2,7,20,2,8,3,2.4,4
1,qid:1033,1,0,0,1,1,1,0,0,0,0,6,11,2,4,2,1.8,3
0,qid:1034,2,0,2,0,0,3,0,0,0,1,8,18,2,8,2,2.1,3
1,qid:1034,0,1,0,0,0,5,0,0,1,0,8,16,0,8,1,2,3
0,qid:1035,0,0,0,0,2,5,0,1,0,2,4,14,1,5,2,1.4,2
1,qid:1035,0,0,1,2,0,3,0,0,0,0,7,14,1,5,1,2.4,3
1,qid:1036,1,0,0,0,1,6,0,0,0,0,5,13,0,5,1,1.4,2
0,qid:1036,0,1,0,0,0,5,1,0,0,1,6,16,1,7,1,1.4,2
0,qid:1037,1,0,0,2,1,5,0,0,0,0,9,20,1,9,4,2,3
1,qid:1037,1,0,0,1,2,4,0,0,0,0,5,13,0,7,3,1.6,3
0,qid:1038,0,2,0,1,1,1,0,0,0,0,7,13,0,5,2,1.4,2
1,qid:1038,1,0,0,1,0,4,0,0,0,0,5,12,1,5,1,1.4,2
1,qid:1039,0,0,1,1,0,1,0,0,0,2,2,8,1,1,1,1,1
0,qid:1039,0,0,0,1,1,6,0,0,0,0,7,16,1,6,2,1.7,3
1,qid:1040,0,0,0,0,1,5,0,0,0,0,3,9,0,3,1,1,1
0,qid:1040,0,1,0,0,2,1,0,0,0,1,3,8,0,3,1,1,1
1,qid:1041,0,0,1,2,2,5,1,1,0,1,8,23,1,12,4,1.6,4
0,qid:1041,4,0,0,5,0,2,0,0,1,2,6,20,0,10,2,1.7,3
0,qid:1042,1,0,0,0,1,5,0,1,1,0,8,21,4,10,1,2.2,3
1,qid:1042,1,1,0,1,1,1,0,0,0,0,5,10,0,4,1,2.3,3
0,qid:1043,2,1,0,1,1,3,0,0,0,0,6,20,3,9,3,2.2,3
1,qid:1043,0,0,0,0,1,1,0,0,0,0,3,6,0,2,0,1.5,2
1,qid:1044,1,1,0,0,1,3,0,0,0,0,4,11,1,5,1,1.8,2
0,qid:1044,1,1,0,1,0,7,0,0,0,1,4,15,0,6,1,2,3
1,qid:1045,0,0,0,0,3,4,0,0,0,0,4,12,1,6,1,1.5,2
0,qid:1045,0,0,0,1,4,0,0,0,2,1,2,10,0,3,2,1.7,2
0,qid:1046,0,0,0,0,2,2,0,0,0,1,1,6,0,2,1,1.5,2
1,qid:1046,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,qid:1047,0,0,0,1,0,2,0,0,0,0,2,5,0,1,0,1,1
1,qid:1047,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,qid:1048,0,0,0,0,0,4,0,0,2,1,3,12,1,5,2,2.2,2
1,qid:1048,0,0,0,0,1,1,0,0,0,0,2,5,1,2,0,1,1
0,qid:1049,0,0,0,0,4,2,0,0,0,1,3,10,0,1,2,1,1
1,qid:1049,0,0,0,2,1,0,0,0,0,0,3,7,0,3,1,2,3
0,qid:1050,0,1,0,1,1,1,0,0,0,1,2,7,0,1,1,1,1
1,qid:1050,0,0,0,0,0,2,0,0,0,0,1,3,0,1,0,1,1
0,qid:1051,0,1,0,1,3,3,1,0,0,2,8,22,1,10,1,2,4
1,qid:1051,0,0,0,1,0,1,0,0,0,1,1,4,0,1,1,1,1
1,qid:1052,0,0,0,0,1,1,0,0,0,0,3,6,0,2,0,1,1
0,qid:1052,0,0,0,0,1,2,0,0,0,1,3,7,0,2,1,1.5,2
1,qid:1053,0,0,0,1,1,1,0,0,0,1,2,6,0,1,1,1,1
0,qid:1053,0,0,0,1,3,2,0,0,1,0,3,10,0,3,2,1,1
1,qid:1054,0,0,0,0,1,3,0,0,0,0,1,5,0,1,0,1,1
0,qid:1054,0,0,0,0,1,5,0,0,0,2,2,10,0,3,1,1.3,2
1,qid:1055,0,0,0,0,1,2,0,0,0,1,1,5,0,0,1,0,0
0,qid:1055,0,0,0,0,0,2,0,0,0,2,2,8,1,2,1,1.5,2
0,qid:1056,1,0,1,0,0,4,0,1,2,0,2,11,0,6,2,1.5,3
1,qid:1056,0,0,1,1,0,3,0,0,0,0,2,7,0,2,2,1.5,2
1,qid:1057,0,0,0,0,0,2,0,0,0,1,1,5,0,1,1,1,1
0,qid:1057,0,0,0,0,0,5,0,0,0,1,6,13,0,5,2,2.2,3
1,qid:1058,0,1,0,0,1,1,0,0,0,0,4,9,2,3,1,1.7,2
0,qid:1058,1,0,0,2,1,2,0,0,0,0,3,9,0,2,1,1,1
0,qid:1059,2,0,0,2,0,4,0,0,0,0,4,12,0,4,1,1.3,2
1,qid:1059,0,1,0,1,1,0,0,0,1,0,3,7,0,2,1,1,1
0,qid:1060,1,0,1,0,0,3,0,0,0,0,2,7,0,4,0,2,2
1,qid:1060,0,0,0,1,0,5,0,0,0,1,4,11,0,4,1,1.8,3
1,qid:1061,1,0,0,0,1,2,0,0,0,0,1,6,0,2,0,1,1
0,qid:1061,0,0,0,0,1,2,0,1,0,2,2,9,1,2,1,1,1
0,qid:1062,0,0,0,0,1,8,0,0,0,0,5,14,0,6,4,1.7,3
1,qid:1062,0,0,0,2,0,3,0,0,0,1,4,12,2,4,2,1.3,2
0,qid:1063,1,0,2,1,0,2,0,0,0,0,4,14,2,5,1,2.6,4
1,qid:1063,0,0,1,0,3,4,0,0,0,2,2,13,0,3,2,2,3
1,qid:1064,0,0,0,0,1,4,0,0,0,0,2,7,0,2,1,1.5,2
0,qid:1064,0,1,0,0,2,5,0,0,0,4,8,21,1,7,4,1.6,2
1,qid:1065,0,0,0,0,1,4,0,0,0,1,1,7,0,3,1,2,3
0,qid:1065,0,0,0,0,3,5,0,0,1,2,6,18,1,5,1,1.4,2
0,qid:1066,0,0,0,1,1,1,0,0,0,2,0,5,0,1,1,1,1
1,qid:1066,0,0,0,0,1,1,0,0,0,0,3,6,0,2,1,1.5,2
1,qid:1067,0,0,0,0,0,3,0,0,0,0,1,5,0,1,1,1,1
0,qid:1067,0,0,0,0,0,6,0,0,0,1,2,9,0,3,2,1,1
1,qid:1068,1,0,0,0,2,1,0,0,0,0,2,7,0,2,1,1.5,2
0,qid:1068,0,0,1,0,1,4,0,0,0,0,3,11,2,4,1,1.8,3
1,qid:1069,0,0,1,0,0,6,0,0,0,2,1,10,0,3,2,1.3,2
0,qid:1069,0,0,0,1,4,4,0,0,0,1,8,20,1,9,3,2.3,3
1,qid:1070,0,0,0,0,1,4,0,0,0,0,4,9,0,2,2,1,1
0,qid:1070,0,0,1,1,0,2,0,0,0,0,3,7,0,3,1,1.3,2
1,qid:1071,1,1,0,0,2,0,0,0,0,1,5,10,0,3,0,2,3
0,qid:1071,0,0,0,1,2,6,0,1,0,1,6,20,2,9,4,3,3
1,qid:1072,0,0,0,1,1,2,0,0,0,0,2,6,0,1,0,1,1
0,qid:1072,0,0,0,1,0,0,0,0,0,0,2,4,0,1,1,1,1
0,qid:1073,0,1,0,0,0,3,0,0,0,0,3,7,0,1,0,1,1
1,qid:1073,0,0,0,0,0,2,0,0,0,0,0,3,0,1,0,1,1
0,qid:1074,1,0,0,0,0,4,0,0,1,0,4,11,0,5,1,1.2,2
1,qid:1074,0,0,0,0,0,2,0,0,0,1,3,7,1,2,1,1.5,2
1,qid:1075,0,0,0,0,1,0,0,0,0,1,3,6,1,1,0,1,1
0,qid:1075,1,1,0,0,0,3,0,0,1,0,3,9,0,2,2,1.5,2
0,qid:1076,0,0,0,0,1,3,0,0,0,0,3,8,1,1,2,1,1
1,qid:1076,0,0,1,0,0,2,0,0,0,0,2,5,0,1,2,1,1
1,qid:1077,0,0,0,1,2,1,0,0,1,1,1,7,0,3,1,1.3,2
0,qid:1077,0,0,1,0,2,4,0,0,0,0,4,13,2,6,1,1.8,3
0,qid:1078,0,0,1,2,0,0,0,0,0,0,5,10,2,4,1,1.8,3
1,qid:1078,0,1,0,0,0,3,0,0,0,0,3,8,0,4,1,1.8,2
1,qid:1079,0,0,2,1,1,2,0,0,0,0,4,12,2,5,2,2,2
0,qid:1079,0,1,0,0,0,1,0,0,0,1,1,5,1,2,2,1,1
0,qid:1080,0,0,1,1,2,0,0,0,0,1,4,10,0,4,2,1.5,2
1,qid:1080,0,0,0,0,1,3,0,0,0,1,5,12,1,6,2,2.3,3
1,qid:1081,1,0,0,1,0,0,0,0,0,1,2,6,0,2,1,1.5,2
0,qid:1081,1,0,0,1,0,5,0,0,0,1,6,17,1,9,3,2.8,3
0,qid:1082,2,1,0,2,1,2,0,0,1,0,4,15,1,6,1,1.5,3
1,qid:1082,1,0,0,0,1,1,0,0,0,1,3,10,2,5,2,2.2,3
1,qid:1083,0,0,0,0,1,1,0,0,0,0,3,6,1,2,0,1,1
0,qid:1083,2,1,2,0,1,4,0,0,0,0,10,22,1,8,4,2,4
0,qid:1084,0,0,0,1,1,2,0,0,0,1,1,8,1,2,1,1,1
1,qid:1084,0,0,0,0,1,1,0,0,0,0,2,5,1,1,1,1,1
1,qid:1085,1,0,0,0,0,2,0,0,0,0,3,7,1,3,1,1.7,2
0,qid:1085,0,0,1,1,1,0,0,0,0,0,3,8,1,4,1,2.5,4
1,qid:1086,0,0,0,1,0,1,0,0,0,1,1,6,1,1,1,1,1
0,qid:1086,1,0,0,0,1,2,0,0,0,1,5,12,2,4,3,1.3,2
1,qid:1087,1,0,0,0,1,2,0,0,0,0,4,9,1,3,2,1.3,2
0,qid:1087,0,0,1,0,0,4,0,0,0,1,5,13,0,6,2,1.8,2
0,qid:1088,0,1,0,1,0,0,0,0,0,1,3,9,2,3,1,2,3
1,qid:1088,0,0,1,0,0,1,0,0,0,0,1,4,1,1,2,1,1
1,qid:1089,1,0,0,1,0,3,0,0,0,1,4,11,0,5,3,1.6,2
0,qid:1089,1,0,0,2,0,1,0,0,0,2,4,10,0,3,2,1,1
0,qid:1090,1,0,0,0,1,2,0,0,1,0,5,11,0,5,3,1.8,2
1,qid:1090,1,0,1,0,1,2,0,0,0,0,1,6,0,3,1,1.3,2
0,qid:1091,1,0,0,0,2,3,0,0,0,0,5,11,0,4,2,1.5,2
1,qid:1091,0,0,0,1,0,0,0,0,0,0,2,3,0,0,1,0,0
0,qid:1092,1,0,0,2,0,0,0,0,0,0,4,9,1,4,1,2.3,3
1,qid:1092,0,0,0,2,1,2,0,0,0,0,3,9,0,5,1,2.8,4
0,qid:1093,2,1,0,0,1,2,0,0,0,1,5,13,1,6,3,1.7,2
1,qid:1093,1,0,0,0,0,1,0,0,0,0,1,3,0,1,0,1,1
1,qid:1094,0,0,1,0,0,0,0,0,0,0,2,5,1,1,0,1,1
0,qid:1094,0,0,0,0,1,3,1,0,0,0,2,8,1,5,1,1.8,3
1,qid:1095,0,0,0,0,1,0,0,0,0,2,1,4,0,0,1,0,0
0,qid:1095,1,0,1,1,0,0,0,0,0,0,5,10,1,4,1,2,3
1,qid:1096,1,0,1,1,0,3,0,0,0,0,6,13,0,6,3,2,4
0,qid:1096,0,0,1,1,0,4,0,0,1,1,7,18,0,6,3,2,4
0,qid:1097,1,0,0,0,2,5,0,0,0,1,6,17,2,6,4,1.3,2
1,qid:1097,0,1,0,1,0,0,0,0,0,1,2,6,0,2,0,1.5,2
1,qid:1098,0,0,0,0,2,0,0,0,0,0,2,4,0,0,0,0,0
0,qid:1098,0,0,0,0,0,1,0,0,0,0,3,6,1,2,1,1.5,2
1,qid:1099,0,0,0,1,1,2,0,0,0,0,3,9,0,5,2,2.4,3
0,qid:1099,1,2,0,0,2,2,0,0,0,0,6,14,0,5,2,2.2,2
1,qid:1100,0,1,0,0,0,3,0,0,0,0,4,9,1,3,0,2,3
0,qid:1100,0,1,0,0,3,1,0,0,1,0,5,14,3,7,1,2.6,5
1,qid:1101,0,0,0,0,0,1,0,0,0,1,2,7,0,1,0,1,1
0,qid:1101,2,3,0,0,1,3,0,0,0,2,5,16,0,5,3,1.8,3
1,qid:1102,1,0,0,1,1,2,0,0,0,3,2,10,0,3,1,1.7,2
0,qid:1102,0,2,0,0,3,3,0,0,0,1,4,14,0,8,3,2.9,5
1,qid:1103,0,0,0,0,2,2,0,0,0,0,5,11,0,5,2,1.8,3
0,qid:1103,0,0,0,0,3,3,0,0,0,0,5,12,0,4,1,2.3,3
1,qid:1104,0,0,0,0,0,1,0,0,0,0,1,2,0,0,1,0,0
0,qid:1104,0,0,0,1,3,3,0,0,0,2,7,17,1,6,2,1.8,3
1,qid:1105,0,0,0,1,1,2,0,0,0,0,7,15,1,6,2,1.5,2
0,qid:1105,0,1,1,1,0,2,0,0,0,1,7,17,0,7,3,1.7,3
0,qid:1106,1,0,0,1,2,2,1,0,0,0,6,15,2,7,2,2.4,4
1,qid:1106,0,1,0,0,0,3,0,0,0,0,5,9,0,3,1,1.7,2
0,qid:1107,1,0,2,1,1,3,0,0,0,1,8,19,1,9,3,2.2,3
1,qid:1107,1,0,0,0,0,5,0,0,0,1,4,12,0,3,1,1.3,2
1,qid:1108,0,0,0,0,0,3,0,0,0,1,2,6,0,2,1,1.5,2
0,qid:1108,1,0,0,2,0,2,0,0,0,0,4,9,0,4,2,2,3
0,qid:1109,2,2,0,2,1,2,0,0,0,0,11,23,3,9,3,1.6,3
1,qid:1109,1,1,0,1,2,2,0,0,0,2,4,15,2,5,2,2.6,4
1,qid:1110,0,0,0,1,0,4,0,0,0,0,7,15,2,6,2,1.5,3
0,qid:1110,0,0,0,0,2,5,0,0,1,1,6,15,0,4,1,1.8,2
0,qid:1111,0,0,0,0,0,3,0,1,0,1,6,14,3,7,1,1.6,3
1,qid:1111,1,0,0,0,2,5,0,0,0,2,2,13,1,3,3,2,3
1,qid:1112,0,0,0,0,2,2,0,0,0,2,5,13,2,3,1,2,3
0,qid:1112,0,0,1,1,1,4,0,0,0,2,4,14,1,4,1,2.3,3
1,qid:1113,0,0,0,0,0,4,0,0,0,1,2,7,0,1,1,1,1
0,qid:1113,0,0,0,0,0,2,0,0,0,2,2,7,1,2,1,1,1
1,qid:1114,2,0,1,0,0,2,0,0,0,1,5,11,0,5,1,2,3
0,qid:1114,2,1,1,1,1,2,0,0,0,1,8,19,0,9,3,2.6,3
0,qid:1115,0,0,2,0,0,1,0,0,0,1,2,6,0,2,1,1.5,2
1,qid:1115,0,1,0,0,0,2,0,0,0,0,1,5,1,3,1,2,3
1,qid:1116,0,0,0,0,2,1,0,0,0,1,2,6,0,2,1,1.5,2
0,qid:1116,0,0,1,2,1,1,0,0,0,3,5,15,2,8,2,1.4,2
0,qid:1117,0,0,0,0,2,5,0,0,0,3,4,16,2,8,1,1.9,2
1,qid:1117,0,0,0,0,0,1,0,0,0,0,2,5,2,1,1,1,1
0,qid:1118,0,0,1,0,0,0,0,0,0,0,1,3,1,0,0,0,0
1,qid:1118,0,0,0,0,1,1,0,0,0,0,2,5,1,1,1,1,1
0,qid:1119,0,0,0,0,0,1,0,0,0,0,3,5,1,1,0,1,1
1,qid:1119,0,0,0,0,0,2,0,0,0,0,2,4,0,1,0,1,1
1,qid:1120,0,0,0,1,0,3,0,0,0,0,5,11,2,4,0,1.5,2
0,qid:1120,0,0,0,0,2,2,0,0,1,1,4,12,2,6,3,1.7,3
1,qid:1121,0,0,0,0,0,7,0,0,1,0,3,11,0,3,1,1.7,2
0,qid:1121,0,0,0,0,3,4,0,0,0,1,5,14,1,5,3,1.4,2
1,qid:1122,0,0,0,0,1,2,0,0,0,0,3,6,0,2,1,1,1
0,qid:1122,0,1,2,0,0,0,0,0,0,1,4,10,2,2,0,1,1
1,qid:1123,0,0,0,1,1,1,0,0,0,0,4,8,1,3,1,1.7,2
0,qid:1123,0,0,0,2,2,3,0,0,0,1,5,14,1,4,2,1.3,2
0,qid:1124,0,0,0,1,2,2,0,0,0,0,5,11,1,4,1,1.3,2
1,qid:1124,0,0,0,0,0,2,0,0,0,2,1,6,1,3,0,1.7,2
1,qid:1125,0,0,0,0,2,4,0,0,0,0,5,12,1,5,2,1.8,3
0,qid:1125,0,1,1,0,1,2,0,0,0,3,3,11,0,4,2,2,3
0,qid:1126,1,1,0,0,2,2,0,0,0,2,1,9,0,5,3,1.2,2
1,qid:1126,0,1,1,1,0,0,0,0,0,0,1,4,0,0,0,0,0
1,qid:1127,1,1,2,0,0,4,0,0,0,0,9,21,4,8,1,1.3,2
0,qid:1127,0,1,2,0,1,1,0,0,0,0,4,11,2,5,2,2.2,3
0,qid:1128,2,0,2,1,1,4,0,0,0,0,10,22,1,9,3,1.9,3
1,qid:1128,1,1,0,0,2,7,0,0,0,1,8,21,1,8,4,1.8,2
0,qid:1129,1,0,0,0,4,3,1,0,0,1,6,18,2,10,2,2.5,4
1,qid:1129,3,0,0,0,1,1,0,0,0,2,1,9,1,3,1,1,1
0,qid:1130,0,0,1,1,3,6,0,0,0,0,8,20,1,8,0,2,3
1,qid:1130,2,1,0,0,0,2,0,0,0,0,4,9,0,4,2,1.8,3
1,qid:1131,0,0,0,0,1,2,0,0,0,0,2,5,0,2,1,1,1
0,qid:1131,0,0,0,1,2,4,0,0,0,1,7,15,0,5,3,1.6,3
1,qid:1132,0,0,0,1,1,0,0,0,1,0,0,3,0,2,0,1.5,2
0,qid:1132,0,0,0,1,1,2,0,0,0,0,4,8,0,3,1,1.7,2
1,qid:1133,0,0,0,0,0,2,0,0,0,1,3,6,0,2,0,1.5,2
0,qid:1133,0,0,0,0,1,3,0,0,0,1,2,7,0,0,0,0,0
0,qid:1134,0,0,0,0,2,5,0,0,0,0,8,16,1,6,2,2,3
1,qid:1134,0,0,0,0,1,2,0,0,0,1,3,7,0,3,0,1.7,2
0,qid:1135,0,0,1,0,0,9,0,0,0,0,5,15,0,4,2,1,1
1,qid:1135,1,0,1,1,0,1,0,0,0,1,0,7,2,1,1,1,1
1,qid:1136,0,0,0,0,0,1,0,0,0,0,3,5,1,1,1,1,1
0,qid:1136,0,0,1,0,0,3,0,0,0,0,2,9,3,2,0,1,1
1,qid:1137,0,0,0,0,0,6,0,0,0,0,4,14,4,4,0,2,3
0,qid:1137,1,0,1,1,1,6,0,0,0,0,10,22,1,8,2,2.1,3
1,qid:1138,0,0,0,0,1,0,0,0,0,1,1,4,1,1,1,1,1
0,qid:1138,1,0,0,2,0,4,0,0,0,0,4,13,2,6,1,1.7,2
1,qid:1139,0,0,0,0,1,2,0,0,0,0,2,5,0,1,1,1,1
0,qid:1139,0,1,0,0,2,1,0,0,0,0,3,7,0,2,0,1,1
1,qid:1140,0,0,2,1,0,3,0,0,0,3,6,17,2,7,2,1.4,2
0,qid:1140,0,1,1,1,0,3,0,0,1,0,7,17,1,6,1,2.3,4
1,qid:1141,1,0,1,1,2,5,0,0,0,3,4,17,0,9,3,2.4,3
0,qid:1141,0,1,1,1,2,3,0,0,0,1,7,17,1,5,1,1.6,3
1,qid:1142,0,0,0,0,1,3,0,0,0,0,4,9,0,3,1,1.3,2
0,qid:1142,0,0,0,0,0,4,0,0,0,1,4,10,1,3,2,1.3,2
0,qid:1143,0,1,0,0,0,0,0,0,0,0,4,9,4,2,1,1,1
1,qid:1143,0,0,0,0,0,4,0,0,0,0,6,10,0,5,2,1.4,2
0,qid:1144,0,0,0,1,1,4,0,0,0,2,4,16,4,7,2,1.9,3
1,qid:1144,0,0,0,1,1,3,0,1,0,0,4,11,1,5,3,1.4,2
1,qid:1145,1,0,0,0,0,2,0,0,0,0,2,7,2,2,0,1.5,2
0,qid:1145,0,0,0,1,0,1,0,0,1,0,2,6,1,1,1,1,1
0,qid:1146,0,1,0,0,0,1,0,0,0,0,4,7,1,2,2,1,1
1,qid:1146,0,0,0,0,0,2,0,0,1,0,2,7,2,1,0,1,1
1,qid:1147,0,0,0,0,1,6,0,0,0,0,8,15,0,5,3,1.2,2
0,qid:1147,0,1,0,1,1,3,0,0,0,2,6,15,1,6,3,1.7,3
0,qid:1148,2,0,0,0,0,2,0,0,0,3,2,10,1,3,1,1.3,2
1,qid:1148,0,0,0,0,0,5,0,0,0,0,4,9,0,3,1,1.7,2
1,qid:1149,1,0,0,0,0,2,0,0,0,0,3,7,1,3,1,1.3,2
0,qid:1149,0,0,1,1,1,3,0,0,0,0,6,13,1,5,1,1.4,2
1,qid:1150,0,0,2,1,0,3,0,0,0,0,5,11,0,5,0,2.2,3
0,qid:1150,0,0,1,1,1,3,0,0,0,3,4,15,2,7,5,2.6,3
1,qid:1151,0,0,0,1,1,0,0,0,0,2,0,4,0,1,2,1,1
0,qid:1151,1,0,0,0,0,2,0,0,0,0,5,8,0,2,0,1,1
1,qid:1152,0,0,0,0,0,2,0,0,0,0,2,4,0,1,1,1,1
0,qid:1152,0,0,0,0,0,4,0,0,0,0,3,9,2,3,1,1.7,2
1,qid:1153,0,0,0,0,0,3,0,0,0,0,2,7,2,2,0,1.5,2
0,qid:1153,0,0,0,1,1,4,0,0,0,0,3,11,2,4,1,1.3,2
0,qid:1154,0,2,0,1,1,0,0,0,0,0,2,7,0,2,0,1.5,2
1,qid:1154,0,0,0,0,0,4,0,0,0,0,5,10,1,4,1,2,2
1,qid:1155,0,0,0,0,1,2,0,0,0,0,5,8,0,2,1,1,1
0,qid:1155,1,0,0,3,1,4,0,0,0,0,8,19,2,9,2,2.3,3
0,qid:1156,0,1,0,1,2,4,0,0,1,1,11,22,0,7,3,1.6,2
1,qid:1156,0,0,1,0,0,1,0,0,0,0,2,7,3,2,0,1,1
0,qid:1157,0,0,0,2,2,3,0,0,0,3,8,20,1,6,3,2,3
1,qid:1157,0,0,0,0,0,2,0,0,1,0,4,10,3,4,1,1.5,2
0,qid:1158,0,0,0,0,1,7,0,0,0,3,5,17,1,10,3,2.1,2
